im_idx,pair_idx,im_id,filename,system_idx,city,city_ascii,country,geonameid,lng,lat,date,time
1454,b,1454_b,1454_b.npy,20181226T162701_20181226T162659_T16SGE,Knoxville,Knoxville,United States,4634946,-83.92074,35.96064,20181226,162701
1456,a,1456_a,1456_a.npy,20180829T072611_20180829T073837_T38SQH,Ardabīl,Ardabil,Iran,143083,48.2933,38.2498,20180829,72611
1456,b,1456_b,1456_b.npy,20180715T072619_20180715T073304_T38SQH,Ardabīl,Ardabil,Iran,143083,48.2933,38.2498,20180715,72619
1457,a,1457_a,1457_a.npy,20161120T160552_20161120T161353_T17RMN,Palm Coast,Palm Coast,United States,4167538,-81.20784,29.58497,20161120,160552
1457,b,1457_b,1457_b.npy,20180104T160641_20180104T160639_T17RMN,Palm Coast,Palm Coast,United States,4167538,-81.20784,29.58497,20180104,160641
1458,a,1458_a,1458_a.npy,20161015T035722_20161015T040751_T48STF,Xining,Xining,China,1788852,101.75739,36.62554,20161015,35722
1458,b,1458_b,1458_b.npy,20190423T035541_20190423T035815_T48STF,Xining,Xining,China,1788852,101.75739,36.62554,20190423,35541
1459,a,1459_a,1459_a.npy,20151221T103009_20151221T173807_T30NZM,Tema,Tema,Ghana,2294700,-0.01657,5.6698,20151221,103009
1459,b,1459_b,1459_b.npy,20151211T101412_20151211T101905_T30NZM,Tema,Tema,Ghana,2294700,-0.01657,5.6698,20151211,101412
1460,a,1460_a,1460_a.npy,20181029T024819_20181029T025219_T50SMC,Suzhou,Suzhou,China,1793743,116.97889,33.63611,20181029,24819
1460,b,1460_b,1460_b.npy,20170326T025541_20170326T030153_T50SMC,Suzhou,Suzhou,China,1793743,116.97889,33.63611,20170326,25541
1461,a,1461_a,1461_a.npy,20190114T152641_20190114T152635_T18PWT,Santa Marta,Santa Marta,Colombia,3668605,-74.19904,11.24079,20190114,152641
1461,b,1461_b,1461_b.npy,20200119T152631_20200119T152633_T18PWT,Santa Marta,Santa Marta,Colombia,3668605,-74.19904,11.24079,20200119,152631
1462,a,1462_a,1462_a.npy,20181104T090131_20181104T090130_T35TPE,Bursa,Bursa,Turkey,750269,29.06013,40.19559,20181104,90131
1462,b,1462_b,1462_b.npy,20190326T084609_20190326T084856_T35TPE,Bursa,Bursa,Turkey,750269,29.06013,40.19559,20190326,84609
1463,a,1463_a,1463_a.npy,20171029T161401_20171029T161403_T16RGU,Tallahassee,Tallahassee,United States,4174715,-84.28073,30.43826,20171029,161401
1463,b,1463_b,1463_b.npy,20170112T161621_20170112T161622_T16RGU,Tallahassee,Tallahassee,United States,4174715,-84.28073,30.43826,20170112,161621
1464,a,1464_a,1464_a.npy,20170926T105811_20170926T110656_T30SUF,Málaga,Malaga,Spain,2514256,-4.42034,36.72016,20170926,105811
1464,b,1464_b,1464_b.npy,20171006T105941_20171006T105937_T30SUF,Málaga,Malaga,Spain,2514256,-4.42034,36.72016,20171006,105941
1465,a,1465_a,1465_a.npy,20180307T151701_20180307T151700_T19QEA,La Romana,La Romana,Dominican Republic,3500957,-68.97285,18.42733,20180307,151701
1465,b,1465_b,1465_b.npy,20191018T151711_20191018T151707_T19QDA,La Romana,La Romana,Dominican Republic,3500957,-68.97285,18.42733,20191018,151711
1466,a,1466_a,1466_a.npy,20170907T132229_20170907T132225_T22JGQ,Florianópolis,Florianopolis,Brazil,3463237,-48.54917,-27.59667,20170907,132229
1466,b,1466_b,1466_b.npy,20191116T132229_20191116T132231_T22JGQ,Florianópolis,Florianopolis,Brazil,3463237,-48.54917,-27.59667,20191116,132229
1467,a,1467_a,1467_a.npy,20181120T083239_20181120T083236_T36RUT,Banī Suwayf,Bani Suwayf,Egypt,359173,31.09785,29.07441,20181120,83239
1467,b,1467_b,1467_b.npy,20160330T082542_20160330T083921_T36RUT,Banī Suwayf,Bani Suwayf,Egypt,359173,31.09785,29.07441,20160330,82542
1468,a,1468_a,1468_a.npy,20190417T074619_20190417T081016_T35JPM,Johannesburg,Johannesburg,South Africa,993800,28.04363,-26.20227,20190417,74619
1468,b,1468_b,1468_b.npy,20180517T074611_20180517T081345_T35JNM,Johannesburg,Johannesburg,South Africa,993800,28.04363,-26.20227,20180517,74611
1469,a,1469_a,1469_a.npy,20190724T070629_20190724T071534_T39RVK,Manama,Manama,Bahrain,290340,50.58565,26.22787,20190724,70629
1469,b,1469_b,1469_b.npy,20180105T071301_20180105T071849_T39RVK,Manama,Manama,Bahrain,290340,50.58565,26.22787,20180105,71301
1470,a,1470_a,1470_a.npy,20180425T052651_20180425T052647_T43RFM,Rohtak,Rohtak,India,1258076,76.58917,28.89447,20180425,52651
1470,b,1470_b,1470_b.npy,20180614T052651_20180614T053611_T43RFM,Rohtak,Rohtak,India,1258076,76.58917,28.89447,20180614,52651
1471,a,1471_a,1471_a.npy,20160804T083046_20160804T134510_T36SYA,Jerusalem,Jerusalem,Israel,281184,35.21633,31.76904,20160804,83046
1471,b,1471_b,1471_b.npy,20191112T082109_20191112T082610_T36SYA,Jerusalem,Jerusalem,Israel,281184,35.21633,31.76904,20191112,82109
1472,a,1472_a,1472_a.npy,20161108T170522_20161108T220721_T15TVK,Minneapolis,Minneapolis,United States,5037649,-93.26384,44.97997,20161108,170522
1472,b,1472_b,1472_b.npy,20170830T165849_20170830T170423_T15TVK,Minneapolis,Minneapolis,United States,5037649,-93.26384,44.97997,20170830,165849
1473,a,1473_a,1473_a.npy,20190328T161029_20190328T161518_T16SGC,Brookhaven,Brookhaven,United States,4184530,-84.3402,33.85844,20190328,161029
1473,b,1473_b,1473_b.npy,20180125T162539_20180125T162539_T16SGC,Brookhaven,Brookhaven,United States,4184530,-84.3402,33.85844,20180125,162539
1474,a,1474_a,1474_a.npy,20171025T081021_20171025T081246_T37TFF,Rize,Rize,Turkey,740483,40.52194,41.02083,20171025,81021
1474,b,1474_b,1474_b.npy,20171025T081021_20171025T081246_T37TFF,Rize,Rize,Turkey,740483,40.52194,41.02083,20171025,81021
1475,a,1475_a,1475_a.npy,20180409T055629_20180409T055806_T41RRH,Karachi,Karachi,Pakistan,1174872,67.0104,24.8608,20180409,55629
1475,b,1475_b,1475_b.npy,20180509T055639_20180509T061114_T42RTN,Karachi,Karachi,Pakistan,1174872,67.0104,24.8608,20180509,55639
1476,a,1476_a,1476_a.npy,20180926T165201_20180926T165452_T16TCQ,Appleton,Appleton,United States,5244080,-88.41538,44.26193,20180926,165201
1476,b,1476_b,1476_b.npy,20180322T163939_20180322T164513_T16TCQ,Appleton,Appleton,United States,5244080,-88.41538,44.26193,20180322,163939
1477,a,1477_a,1477_a.npy,20180708T082601_20180708T083341_T36RUR,Asyūţ,Asyut,Egypt,359783,31.18368,27.18096,20180708,82601
1477,b,1477_b,1477_b.npy,20180305T082819_20180305T084011_T36RUR,Asyūţ,Asyut,Egypt,359783,31.18368,27.18096,20180305,82819
1478,a,1478_a,1478_a.npy,20190326T162031_20190326T163013_T17TLE,Columbus,Columbus,United States,4509177,-82.99879,39.96118,20190326,162031
1478,b,1478_b,1478_b.npy,20180823T161819_20180823T162356_T17TLE,Columbus,Columbus,United States,4509177,-82.99879,39.96118,20180823,161819
1479,a,1479_a,1479_a.npy,20191025T133231_20191025T133228_T22KDV,Londrina,Londrina,Brazil,3458449,-51.16278,-23.31028,20191025,133231
1479,b,1479_b,1479_b.npy,20190811T133229_20190811T133231_T22KDV,Londrina,Londrina,Brazil,3458449,-51.16278,-23.31028,20190811,133229
1480,a,1480_a,1480_a.npy,20161230T130242_20161230T130454_T23KPQ,Niterói,Niteroi,Brazil,3456283,-43.10361,-22.88333,20161230,130242
1480,b,1480_b,1480_b.npy,20161230T130242_20161230T130454_T23KPQ,Niterói,Niteroi,Brazil,3456283,-43.10361,-22.88333,20161230,130242
1481,a,1481_a,1481_a.npy,20190606T153621_20190606T153907_T17MPN,Chiclayo,Chiclayo,Peru,3698350,-79.84088,-6.77137,20190606,153621
1481,b,1481_b,1481_b.npy,20190606T153621_20190606T153907_T17MPN,Chiclayo,Chiclayo,Peru,3698350,-79.84088,-6.77137,20190606,153621
1482,a,1482_a,1482_a.npy,20170830T093031_20170830T093331_T34TDR,Novi Sad,Novi Sad,Serbia,3194360,19.83694,45.25167,20170830,93031
1482,b,1482_b,1482_b.npy,20190616T093039_20190616T093616_T34TDR,Novi Sad,Novi Sad,Serbia,3194360,19.83694,45.25167,20190616,93039
1483,a,1483_a,1483_a.npy,20150903T145711_20160611T070258_T19PGM,Los Teques,Los Teques,Venezuela,3633622,-67.04325,10.34447,20150903,145711
1483,b,1483_b,1483_b.npy,20150903T145716_20150903T145711_T19PGM,Los Teques,Los Teques,Venezuela,3633622,-67.04325,10.34447,20150903,145716
1484,a,1484_a,1484_a.npy,20190703T064631_20190703T064850_T40RCN,Dubai,Dubai,United Arab Emirates,292223,55.30927,25.07725,20190703,64631
1484,b,1484_b,1484_b.npy,20190926T064629_20190926T065203_T40RCN,Dubai,Dubai,United Arab Emirates,292223,55.30927,25.07725,20190926,64629
1485,a,1485_a,1485_a.npy,20170706T185431_20170706T185427_T11SLV,Bakersfield,Bakersfield,United States,5325738,-119.01871,35.37329,20170706,185431
1485,b,1485_b,1485_b.npy,20160512T185432_20160512T185433_T11SLV,Bakersfield,Bakersfield,United States,5325738,-119.01871,35.37329,20160512,185432
1486,a,1486_a,1486_a.npy,20170925T021549_20170925T022334_T52TFR,Jixi,Jixi,China,2036389,130.95718,45.30109,20170925,21549
1486,b,1486_b,1486_b.npy,20190927T020651_20190927T021103_T52TFR,Jixi,Jixi,China,2036389,130.95718,45.30109,20190927,20651
1487,a,1487_a,1487_a.npy,20180818T132231_20180818T132232_T22JFP,Criciúma,Criciuma,Brazil,3465196,-49.36972,-28.6775,20180818,132231
1487,b,1487_b,1487_b.npy,20200115T132229_20200115T132227_T22JFP,Criciúma,Criciuma,Brazil,3465196,-49.36972,-28.6775,20200115,132229
1488,a,1488_a,1488_a.npy,20190921T082631_20190921T083238_T36RUV,Damietta,Damietta,Egypt,358048,31.81332,31.41648,20190921,82631
1488,b,1488_b,1488_b.npy,20180509T082601_20180509T083704_T36RUV,Damietta,Damietta,Egypt,358048,31.81332,31.41648,20180509,82601
1489,a,1489_a,1489_a.npy,20181228T052221_20181228T052221_T43PET,Hubli,Hubli,India,1269920,75.13378,15.34776,20181228,52221
1489,b,1489_b,1489_b.npy,20190107T052211_20190107T053012_T43PES,Hubli,Hubli,India,1269920,75.13378,15.34776,20190107,52211
1490,a,1490_a,1490_a.npy,20180811T095031_20180811T095612_T33SUC,Palermo,Palermo,Italy,2523920,13.33561,38.13205,20180811,95031
1490,b,1490_b,1490_b.npy,20170826T095031_20170826T095913_T33SUC,Palermo,Palermo,Italy,2523920,13.33561,38.13205,20170826,95031
1491,a,1491_a,1491_a.npy,20181022T103051_20181022T103053_T31UGP,Nancy,Nancy,France,2990999,6.18496,48.68439,20181022,103051
1491,b,1491_b,1491_b.npy,20190831T104021_20190831T104349_T31UGP,Nancy,Nancy,France,2990999,6.18496,48.68439,20190831,104021
1492,a,1492_a,1492_a.npy,20200120T030021_20200120T030612_T50RLU,Huangshi,Huangshi,China,1807234,115.04814,30.24706,20200120,30021
1492,b,1492_b,1492_b.npy,20170724T025551_20170724T030446_T50RLU,Huangshi,Huangshi,China,1807234,115.04814,30.24706,20170724,25551
1493,a,1493_a,1493_a.npy,20161102T014702_20161102T014656_T53SPA,Kanazawa,Kanazawa,Japan,1860243,136.61667,36.6,20161102,14702
1493,b,1493_b,1493_b.npy,20161102T014702_20161102T014656_T53SPA,Kanazawa,Kanazawa,Japan,1860243,136.61667,36.6,20161102,14702
1494,a,1494_a,1494_a.npy,20151012T101024_20160715T040721_T33UUU,Berlin,Berlin,Germany,2950159,13.41053,52.52437,20151012,101024
1494,b,1494_b,1494_b.npy,20180822T101019_20180822T101321_T33UUU,Berlin,Berlin,Germany,2950159,13.41053,52.52437,20180822,101019
1495,a,1495_a,1495_a.npy,20161013T164312_20161013T164414_T16TCM,Montgomery,Montgomery,United States,4902559,-88.3459,41.73058,20161013,164312
1495,b,1495_b,1495_b.npy,20190421T163901_20190421T164917_T16TCM,Montgomery,Montgomery,United States,4902559,-88.3459,41.73058,20190421,163901
1496,a,1496_a,1496_a.npy,20180815T060631_20180815T060631_T42TWL,Angren,Angren,Uzbekistan,1514581,70.14361,41.01667,20180815,60631
1496,b,1496_b,1496_b.npy,20190726T060639_20190726T061635_T42TWL,Angren,Angren,Uzbekistan,1514581,70.14361,41.01667,20190726,60639
1497,a,1497_a,1497_a.npy,20191212T073311_20191212T073312_T39STU,Hamadān,Hamadan,Iran,132144,48.51456,34.79922,20191212,73311
1497,b,1497_b,1497_b.npy,20190918T072619_20190918T073750_T39STU,Hamadān,Hamadan,Iran,132144,48.51456,34.79922,20190918,72619
1498,a,1498_a,1498_a.npy,20180925T113309_20180925T113312_T29TNG,Vigo,Vigo,Spain,3105976,-8.72264,42.23282,20180925,113309
1498,b,1498_b,1498_b.npy,20190110T112439_20190110T112653_T29TNG,Vigo,Vigo,Spain,3105976,-8.72264,42.23282,20190110,112439
1499,a,1499_a,1499_a.npy,20190227T095031_20190227T095025_T33UXU,Bydgoszcz,Bydgoszcz,Poland,3102014,18.00762,53.1235,20190227,95031
1499,b,1499_b,1499_b.npy,20170528T095031_20170528T095531_T33UXU,Bydgoszcz,Bydgoszcz,Poland,3102014,18.00762,53.1235,20170528,95031
1500,a,1500_a,1500_a.npy,20160915T104022_20160915T161534_T32ULE,Groningen,Groningen,Netherlands,2755251,6.56667,53.21917,20160915,104022
1500,b,1500_b,1500_b.npy,20160720T105547_20160727T121350_T32ULD,Groningen,Groningen,Netherlands,2755251,6.56667,53.21917,20160720,105547
1501,a,1501_a,1501_a.npy,20180711T074609_20180711T075023_T38TNP,Groznyy,Groznyy,Russia,558418,45.68895,43.31195,20180711,74609
1501,b,1501_b,1501_b.npy,20151219T075332_20151219T075447_T38TNP,Groznyy,Groznyy,Russia,558418,45.68895,43.31195,20151219,75332
1502,a,1502_a,1502_a.npy,20190902T094031_20190902T094719_T33SVS,Al Khums,Al Khums,Libya,2219905,14.26191,32.64861,20190902,94031
1502,b,1502_b,1502_b.npy,20191022T094041_20191022T094344_T33SVS,Al Khums,Al Khums,Libya,2219905,14.26191,32.64861,20191022,94041
1503,a,1503_a,1503_a.npy,20160916T184422_20160916T232929_T11SMS,Chula Vista,Chula Vista,United States,5336899,-117.0842,32.64005,20160916,184422
1503,b,1503_b,1503_b.npy,20180822T182909_20180822T184111_T11SMS,Chula Vista,Chula Vista,United States,5336899,-117.0842,32.64005,20180822,182909
1504,a,1504_a,1504_a.npy,20191002T025551_20191002T030635_T49QGF,Guangzhou,Guangzhou,China,1809858,113.25,23.11667,20191002,25551
1504,b,1504_b,1504_b.npy,20191121T030021_20191121T031007_T49QGF,Guangzhou,Guangzhou,China,1809858,113.25,23.11667,20191121,30021
1506,a,1506_a,1506_a.npy,20180609T075611_20180609T082214_T35JMH,Bloemfontein,Bloemfontein,South Africa,1018725,26.214,-29.12107,20180609,75611
1506,b,1506_b,1506_b.npy,20160719T082231_20160719T132416_T35JMH,Bloemfontein,Bloemfontein,South Africa,1018725,26.214,-29.12107,20160719,82231
1507,a,1507_a,1507_a.npy,20161102T100152_20161102T101021_T32SPD,Sfax,Sfax,Tunisia,2467454,10.76028,34.74056,20161102,100152
1507,b,1507_b,1507_b.npy,20180720T100029_20180720T100241_T32SPD,Sfax,Sfax,Tunisia,2467454,10.76028,34.74056,20180720,100029
1509,a,1509_a,1509_a.npy,20171117T125259_20171117T125255_T24KUC,Vila Velha,Vila Velha,Brazil,3445026,-40.2925,-20.32972,20171117,125259
1509,b,1509_b,1509_b.npy,20180511T125311_20180511T125310_T24KUC,Vila Velha,Vila Velha,Brazil,3445026,-40.2925,-20.32972,20180511,125311
1510,a,1510_a,1510_a.npy,20160424T105652_20160424T110939_T30SUG,Córdoba,Cordoba,Spain,2519240,-4.77275,37.89155,20160424,105652
1510,b,1510_b,1510_b.npy,20190208T110221_20190208T110853_T30SUG,Córdoba,Cordoba,Spain,2519240,-4.77275,37.89155,20190208,110221
1511,a,1511_a,1511_a.npy,20190312T022549_20190312T023852_T51RUH,Taipei,Taipei,Taiwan,1668341,121.53185,25.04776,20190312,22549
1511,b,1511_b,1511_b.npy,20190312T022549_20190312T023852_T51RUH,Taipei,Taipei,Taiwan,1668341,121.53185,25.04776,20190312,22549
1512,a,1512_a,1512_a.npy,20170319T164851_20170319T164845_T15PWS,Tapachula,Tapachula,Mexico,3516266,-92.25749,14.90385,20170319,164851
1512,b,1512_b,1512_b.npy,20190403T162839_20190403T164450_T15PWS,Tapachula,Tapachula,Mexico,3516266,-92.25749,14.90385,20190403,162839
1513,a,1513_a,1513_a.npy,20160806T072307_20160806T110309_T39SXA,Āmol,Amol,Iran,143534,52.35072,36.46961,20160806,72307
1513,b,1513_b,1513_b.npy,20190518T071629_20190518T072827_T39SXA,Āmol,Amol,Iran,143534,52.35072,36.46961,20190518,71629
1514,a,1514_a,1514_a.npy,20191213T170711_20191213T171111_T14RPP,Heroica Matamoros,Heroica Matamoros,Mexico,3523466,-97.50417,25.87972,20191213,170711
1514,b,1514_b,1514_b.npy,20150806T171226_20150806T171225_T14RPP,Heroica Matamoros,Heroica Matamoros,Mexico,3523466,-97.50417,25.87972,20150806,171226
1515,a,1515_a,1515_a.npy,20170824T072621_20170824T073126_T39STT,Borūjerd,Borujerd,Iran,140044,48.7516,33.8973,20170824,72621
1515,b,1515_b,1515_b.npy,20180923T072619_20180923T073023_T39STT,Borūjerd,Borujerd,Iran,140044,48.7516,33.8973,20180923,72619
1516,a,1516_a,1516_a.npy,20180626T065619_20180626T070301_T40SFH,Ashgabat,Ashgabat,Turkmenistan,162183,58.38333,37.95,20180626,65619
1516,b,1516_b,1516_b.npy,20180606T065619_20180606T070705_T40SFH,Ashgabat,Ashgabat,Turkmenistan,162183,58.38333,37.95,20180606,65619
1518,a,1518_a,1518_a.npy,20180120T053129_20180120T053129_T43RGN,Rāmpur,Rampur,India,1258598,77.45251,29.8062,20180120,53129
1518,b,1518_b,1518_b.npy,20190405T052649_20190405T053116_T43RGN,Rāmpur,Rampur,India,1258598,77.45251,29.8062,20190405,52649
1520,a,1520_a,1520_a.npy,20191201T053159_20191201T053635_T44RKR,Āgra,Agra,India,1279259,78.01667,27.18333,20191201,53159
1520,b,1520_b,1520_b.npy,20181228T052221_20181228T052221_T43RGL,Āgra,Agra,India,1279259,78.01667,27.18333,20181228,52221
1521,a,1521_a,1521_a.npy,20191216T185801_20191216T190000_T10SEH,Antioch,Antioch,United States,5324200,-121.80579,38.00492,20191216,185801
1521,b,1521_b,1521_b.npy,20180326T185011_20180326T190116_T10SEH,Antioch,Antioch,United States,5324200,-121.80579,38.00492,20180326,185011
1522,a,1522_a,1522_a.npy,20170219T034801_20170219T035623_T48RUT,Leshan,Leshan,China,1804153,103.76386,29.56227,20170219,34801
1522,b,1522_b,1522_b.npy,20181216T035149_20181216T035143_T48RUT,Leshan,Leshan,China,1804153,103.76386,29.56227,20181216,35149
1523,a,1523_a,1523_a.npy,20151124T102342_20170222T165117_T32TMQ,Genoa,Genoa,Italy,3176219,8.94439,44.40478,20151124,102342
1523,b,1523_b,1523_b.npy,20170308T102021_20170308T102514_T32TMQ,Genoa,Genoa,Italy,3176219,8.94439,44.40478,20170308,102021
1524,a,1524_a,1524_a.npy,20181106T094201_20181106T094336_T34UFC,Brest,Brest,Belarus,629634,23.68775,52.09755,20181106,94201
1524,b,1524_b,1524_b.npy,20190823T094031_20190823T094536_T34UFC,Brest,Brest,Belarus,629634,23.68775,52.09755,20190823,94031
1525,a,1525_a,1525_a.npy,20191205T092351_20191205T093444_T33PUM,Mubi,Mubi,Nigeria,2329821,13.26701,10.26858,20191205,92351
1525,b,1525_b,1525_b.npy,20190303T093031_20190303T094408_T33PUM,Mubi,Mubi,Nigeria,2329821,13.26701,10.26858,20190303,93031
1526,a,1526_a,1526_a.npy,20190614T025551_20190614T030137_T50SLB,Fuyang,Fuyang,China,1810845,115.81667,32.9,20190614,25551
1526,b,1526_b,1526_b.npy,20170326T025541_20170326T030153_T50SLB,Fuyang,Fuyang,China,1810845,115.81667,32.9,20170326,25541
1527,a,1527_a,1527_a.npy,20191230T033141_20191230T033757_T49SCS,Ankang,Ankang,China,1789065,109.01722,32.68,20191230,33141
1527,b,1527_b,1527_b.npy,20180315T032529_20180315T033021_T49SCS,Ankang,Ankang,China,1789065,109.01722,32.68,20180315,32529
1528,a,1528_a,1528_a.npy,20151208T164702_20170605T105120_T15RXP,Baton Rouge,Baton Rouge,United States,4315588,-91.18747,30.44332,20151208,164702
1528,b,1528_b,1528_b.npy,20161003T165452_20161003T165448_T15RXP,Baton Rouge,Baton Rouge,United States,4315588,-91.18747,30.44332,20161003,165452
1529,a,1529_a,1529_a.npy,20180409T032541_20180409T033500_T48RXT,Chongqing,Chongqing,China,1814906,106.55278,29.56278,20180409,32541
1529,b,1529_b,1529_b.npy,20190817T032539_20190817T033403_T48RXT,Chongqing,Chongqing,China,1814906,106.55278,29.56278,20190817,32539
1530,a,1530_a,1530_a.npy,20190825T060639_20190825T061403_T42TXN,Taraz,Taraz,Kazakhstan,1516905,71.36667,42.9,20190825,60639
1530,b,1530_b,1530_b.npy,20180805T060631_20180805T061320_T42TXN,Taraz,Taraz,Kazakhstan,1516905,71.36667,42.9,20180805,60631
1531,a,1531_a,1531_a.npy,20190103T013039_20190103T013042_T54SUE,Hachiōji,Hachioji,Japan,1863440,139.32389,35.65583,20190103,13039
1531,b,1531_b,1531_b.npy,20161020T013712_20161020T013707_T54SUE,Hachiōji,Hachioji,Japan,1863440,139.32389,35.65583,20161020,13712
1532,a,1532_a,1532_a.npy,20190804T190921_20190804T192036_T10UDV,Vancouver,Vancouver,Canada,6173331,-123.11934,49.24966,20190804,190921
1532,b,1532_b,1532_b.npy,20191026T192511_20191026T192508_T10UDV,Vancouver,Vancouver,Canada,6173331,-123.11934,49.24966,20191026,192511
1533,a,1533_a,1533_a.npy,20171105T032909_20171105T032909_T48RWQ,Anshun,Anshun,China,1817968,105.93333,26.25,20171105,32909
1533,b,1533_b,1533_b.npy,20181125T033051_20181125T033852_T48RWQ,Anshun,Anshun,China,1817968,105.93333,26.25,20181125,33051
1534,a,1534_a,1534_a.npy,20150805T105026_20170507T150735_T31TCJ,Toulouse,Toulouse,France,2972315,1.44367,43.60426,20150805,105026
1534,b,1534_b,1534_b.npy,20190220T105059_20190220T105057_T31TCJ,Toulouse,Toulouse,France,2972315,1.44367,43.60426,20190220,105059
1535,a,1535_a,1535_a.npy,20170429T023551_20170429T024603_T51RTP,Hangzhou,Hangzhou,China,1808926,120.16142,30.29365,20170429,23551
1535,b,1535_b,1535_b.npy,20191031T023829_20191031T024818_T51RTP,Hangzhou,Hangzhou,China,1808926,120.16142,30.29365,20191031,23829
1536,a,1536_a,1536_a.npy,20190507T033541_20190507T034549_T47RRH,Kunming,Kunming,China,1804651,102.71833,25.03889,20190507,33541
1536,b,1536_b,1536_b.npy,20190313T033529_20190313T034531_T47RRH,Kunming,Kunming,China,1804651,102.71833,25.03889,20190313,33529
1537,a,1537_a,1537_a.npy,20181208T102401_20181208T103536_T30PYR,Tamale,Tamale,Ghana,2294877,-0.8393,9.40079,20181208,102401
1537,b,1537_b,1537_b.npy,20180122T102321_20180122T103249_T30PYR,Tamale,Tamale,Ghana,2294877,-0.8393,9.40079,20180122,102321
1538,a,1538_a,1538_a.npy,20161003T070232_20161003T120700_T39KUA,Toamasina,Toamasina,Madagascar,1053384,49.40234,-18.1492,20161003,70232
1538,b,1538_b,1538_b.npy,20161003T070232_20161003T070230_T39KUA,Toamasina,Toamasina,Madagascar,1053384,49.40234,-18.1492,20161003,70232
1539,a,1539_a,1539_a.npy,20191118T170609_20191118T171457_T15RTQ,Huntsville,Huntsville,United States,4699540,-95.55078,30.72353,20191118,170609
1539,b,1539_b,1539_b.npy,20151204T170702_20170521T143408_T15RTQ,Huntsville,Huntsville,United States,4699540,-95.55078,30.72353,20151204,170702
1540,a,1540_a,1540_a.npy,20180919T102021_20180919T102018_T32UNB,Kassel,Kassel,Germany,2892518,9.5,51.31667,20180919,102021
1540,b,1540_b,1540_b.npy,20190216T102111_20190216T102131_T32UNB,Kassel,Kassel,Germany,2892518,9.5,51.31667,20190216,102111
1541,a,1541_a,1541_a.npy,20170319T164451_20170319T164448_T16RDU,Pensacola,Pensacola,United States,4168228,-87.21691,30.42131,20170319,164451
1541,b,1541_b,1541_b.npy,20171030T163409_20171030T163405_T16RDU,Pensacola,Pensacola,United States,4168228,-87.21691,30.42131,20171030,163409
1542,a,1542_a,1542_a.npy,20160329T105140_20160329T194415_T30PUT,Bobo-Dioulasso,Bobo-Dioulasso,Burkina Faso,2362344,-4.2979,11.17715,20160329,105140
1542,b,1542_b,1542_b.npy,20190113T104411_20190113T104748_T30PUT,Bobo-Dioulasso,Bobo-Dioulasso,Burkina Faso,2362344,-4.2979,11.17715,20190113,104411
1543,a,1543_a,1543_a.npy,20180428T012659_20180428T013601_T54SVH,Yamagata,Yamagata,Japan,2110556,140.36667,38.23333,20180428,12659
1543,b,1543_b,1543_b.npy,20190523T012709_20190523T012703_T54SVH,Yamagata,Yamagata,Japan,2110556,140.36667,38.23333,20190523,12709
1544,a,1544_a,1544_a.npy,20200108T095309_20200108T100226_T32PLS,Kaduna,Kaduna,Nigeria,2335727,7.43879,10.52641,20200108,95309
1544,b,1544_b,1544_b.npy,20181129T095341_20181129T100434_T32PLS,Kaduna,Kaduna,Nigeria,2335727,7.43879,10.52641,20181129,95341
1545,a,1545_a,1545_a.npy,20151203T055212_20151203T060137_T42QWL,Bhuj,Bhuj,India,1275812,69.66928,23.25397,20151203,55212
1545,b,1545_b,1545_b.npy,20170215T054921_20170215T055518_T42QWL,Bhuj,Bhuj,India,1275812,69.66928,23.25397,20170215,54921
1546,a,1546_a,1546_a.npy,20170704T025541_20170704T031454_T48MYU,Jakarta,Jakarta,Indonesia,1642911,106.84513,-6.21462,20170704,25541
1546,b,1546_b,1546_b.npy,20190525T025551_20190525T030137_T48MYU,Jakarta,Jakarta,Indonesia,1642911,106.84513,-6.21462,20190525,25551
1547,a,1547_a,1547_a.npy,20171222T050209_20171222T050759_T45RUJ,Patna,Patna,India,1260086,85.13563,25.59408,20171222,50209
1547,b,1547_b,1547_b.npy,20181212T050201_20181212T050316_T45RUJ,Patna,Patna,India,1260086,85.13563,25.59408,20181212,50201
1548,a,1548_a,1548_a.npy,20191121T080231_20191121T080230_T38UNC,Saratov,Saratov,Russia,498677,46.00861,51.54056,20191121,80231
1548,b,1548_b,1548_b.npy,20180821T080611_20180821T080913_T38UNC,Saratov,Saratov,Russia,498677,46.00861,51.54056,20180821,80611
1549,a,1549_a,1549_a.npy,20180601T024539_20180601T025121_T51TVM,Ulanhot,Ulanhot,China,2034312,122.08333,46.08333,20180601,24539
1549,b,1549_b,1549_b.npy,20191019T024721_20191019T024907_T51TVM,Ulanhot,Ulanhot,China,2034312,122.08333,46.08333,20191019,24721
1550,a,1550_a,1550_a.npy,20151204T171947_20151204T205751_T14RPR,Corpus Christi,Corpus Christi,United States,4683416,-97.39638,27.80058,20151204,171947
1550,b,1550_b,1550_b.npy,20171128T170639_20171128T171252_T14RPR,Corpus Christi,Corpus Christi,United States,4683416,-97.39638,27.80058,20171128,170639
1552,a,1552_a,1552_a.npy,20190519T032549_20190519T034051_T48QWJ,Việt Trì,Viet Tri,Vietnam,1562820,105.40198,21.32274,20190519,32549
1552,b,1552_b,1552_b.npy,20171220T034151_20171220T034145_T48QWJ,Việt Trì,Viet Tri,Vietnam,1562820,105.40198,21.32274,20171220,34151
